"codice_territorio","comune","2014","2015","2016","2017","prov_nome","prov_codice","regione","latitudine","longitudine"
"1271","Tavagnasco","25.17","12.62","12.71","10.18","Torino","TO","Piemonte","45.546021","7.820428"
"1272","Torino","10.62","11.92","11.08","11.79","Torino","TO","Piemonte","45.070312","7.686857"
"1273","Torrazza Piemonte","10.04","8.66","15.3","10.73","Torino","TO","Piemonte","45.215792","7.971574"
"1274","Torre Canavese","21.4","11.65","13.3","15.01","Torino","TO","Piemonte","45.389725","7.760596"
"1275","Torre Pellice","16.49","17.46","20.45","16.49","Torino","TO","Piemonte","44.819588","7.208989"
"1276","Trana","5.13","7.99","6.96","7.24","Torino","TO","Piemonte","45.038500","7.419020"
"1277","Trausella","24","42.02","0","25","Torino","TO","Piemonte","45.490604","7.762794"
"1278","Traversella","29.15","17.65","29.24","17.83","Torino","TO","Piemonte","45.509109","7.750282"
"1279","Traves","18.35","17.01","11.56","9.51","Torino","TO","Piemonte","45.268767","7.428732"
"1280","Trofarello","9.97","10.79","9.95","11.37","Torino","TO","Piemonte","44.983858","7.741954"
"1281","Usseaux","5.12","10.55","16.3","10.87","Torino","TO","Piemonte","45.048947","7.029794"
"1282","Usseglio","9.52","19.14","24.04","9.83","Torino","TO","Piemonte","45.232286","7.217170"
"1283","Vaie","11.81","7.61","5.51","12.4","Torino","TO","Piemonte","45.101794","7.286637"
"1284","Val della Torre","10.11","14.22","12.17","10.59","Torino","TO","Piemonte","45.157201","7.439236"
"1285","Valgioie","7.1","6.22","16.86","8.33","Torino","TO","Piemonte","45.077025","7.338058"
"1286","Vallo Torinese","17.87","14.16","15.68","18.36","Torino","TO","Piemonte","45.222256","7.493526"
"1287","Valperga","17.79","15.13","14.94","20.23","Torino","TO","Piemonte","45.370310","7.657570"
"1288","Valprato Soana","18.35","18.43","9.43","9.76","Torino","TO","Piemonte","45.521347","7.548986"
"1289","Varisella","14.71","22.19","12.3","15.83","Torino","TO","Piemonte","45.210636","7.485807"
"1290","Vauda Canavese","10.94","7.5","9.57","19.28","Torino","TO","Piemonte","45.279652","7.616474"
"1291","Venaus","10.58","21.69","16.66","18.05","Torino","TO","Piemonte","45.151158","7.017068"
"1292","Venaria Reale","8.91","9.05","9","9.58","Torino","TO","Piemonte","45.130158","7.631047"
"1293","Verolengo","9.85","12.33","13.69","12.94","Torino","TO","Piemonte","45.189665","7.967105"
"1294","Verrua Savoia","19.38","13.9","12.49","16.19","Torino","TO","Piemonte","45.151595","8.092416"
"1295","Vestignè","24.51","12.44","17.36","11.16","Torino","TO","Piemonte","45.386859","7.954114"
"1296","Vialfrè","15.36","30.89","11.83","15.9","Torino","TO","Piemonte","45.381388","7.817274"
"1297","Vico Canavese","16.46","19.94","21.28","15.57","Torino","TO","Piemonte","45.492250","7.784469"
"1298","Vidracco","1.93","11.68","5.81","9.43","Torino","TO","Piemonte","45.429931","7.755770"
"1299","Vigone","11.31","12.49","13.51","12.37","Torino","TO","Piemonte","44.843092","7.495606"
"1300","Villafranca Piemonte","10.23","12.01","14.24","13.7","Torino","TO","Piemonte","44.782073","7.506699"
"1301","Villanova Canavese","11.77","12.61","10.9","12.49","Torino","TO","Piemonte","45.243155","7.553553"
"1302","Villarbasse","7.82","10.31","8.83","9.18","Torino","TO","Piemonte","45.044631","7.467300"
"1303","Villar Dora","9.21","11.25","9.91","11.34","Torino","TO","Piemonte","45.118086","7.386637"
"1304","Villareggia","13.28","12.42","11.53","14.38","Torino","TO","Piemonte","45.309919","7.976850"
"1305","Villar Focchiardo","8.62","11.18","12.79","13.96","Torino","TO","Piemonte","45.111619","7.232614"
"1306","Villar Pellice","8.05","25.41","15.49","10","Torino","TO","Piemonte","44.808026","7.155664"
"1307","Villar Perosa","11.88","12.93","12.26","13.85","Torino","TO","Piemonte","44.917420","7.247980"
"1308","Villastellone","9.34","11.07","13.64","11.86","Torino","TO","Piemonte","44.923542","7.744141"
"1309","Vinovo","9.48","8.12","9.52","9.47","Torino","TO","Piemonte","44.946445","7.632704"
"1310","Virle Piemonte","11.88","10.05","6.65","13.34","Torino","TO","Piemonte","44.862609","7.571310"
"1311","Vische","19.62","17.38","25.22","21.82","Torino","TO","Piemonte","45.334142","7.947180"
"1312","Vistrorio","15.27","18.9","22.37","9.41","Torino","TO","Piemonte","45.441332","7.766254"
"1313","Viù","15.68","25.4","11.48","12.52","Torino","TO","Piemonte","45.238838","7.376316"
"1314","Volpiano","10.73","10.7","10.23","10.61","Torino","TO","Piemonte","45.200944","7.779657"
"1315","Volvera","8","7.89","7.17","7.81","Torino","TO","Piemonte","44.952352","7.512180"
"2002","Alagna Valsesia","9.69","7.34","9.54","6.97","Vercelli","VC","Piemonte","45.854425","7.937624"
"2003","Albano Vercellese","9.16","43.34","39.22","35.29","Vercelli","VC","Piemonte","45.426925","8.381038"
"2004","Alice Castello","13.18","13.58","15.28","14.71","Vercelli","VC","Piemonte","45.370202","8.076755"
"2006","Arborio","19.64","15.47","14.42","22.66","Vercelli","VC","Piemonte","45.496799","8.389757"
"2007","Asigliano Vercellese","13.16","12.58","18.12","17.37","Vercelli","VC","Piemonte","45.260499","8.408327"
"2008","Balmuccia","17.39","17.54","0","0","Vercelli","VC","Piemonte","45.819254","8.139074"
"2009","Balocco","12.82","17.32","17.43","13.02","Vercelli","VC","Piemonte","45.453838","8.281669"
"2011","Bianzè","16.6","16.73","20.42","22.15","Vercelli","VC","Piemonte","45.308504","8.120567"
"2014","Boccioleto","33.57","19.51","15.19","21.11","Vercelli","VC","Piemonte","45.830164","8.112289"
"2015","Borgo d'Ale","18.64","17.34","21.91","20.61","Vercelli","VC","Piemonte","45.349407","8.053489"
"2016","Borgosesia","11.52","14.21","13.15","14.22","Vercelli","VC","Piemonte","45.711075","8.290584"
"2017","Borgo Vercelli","14.1","13.76","14.24","16.15","Vercelli","VC","Piemonte","45.357786","8.466507"
"2019","Breia","16.09","27.86","22.92","11.17","Vercelli","VC","Piemonte","45.764761","8.306089"
"2021","Buronzo","16.95","12.54","17.18","20.7","Vercelli","VC","Piemonte","45.477790","8.264678"
"2025","Campertogno","25.53","21.19","4.2","8.33","Vercelli","VC","Piemonte","45.798135","8.032372"
"2029","Carcoforo","25","25.32","26.14","13.51","Vercelli","VC","Piemonte","45.908484","8.050826"
"2030","Caresana","33.98","24.27","26.39","25.89","Vercelli","VC","Piemonte","45.221592","8.506378"
"2031","Caresanablot","18.51","17.7","11.48","9.75","Vercelli","VC","Piemonte","45.356436","8.389367"
"2032","Carisio","5.74","16.21","13.03","18.13","Vercelli","VC","Piemonte","45.408021","8.198406"
"2033","Casanova Elvo","23.62","12.35","12.93","17.86","Vercelli","VC","Piemonte","45.400581","8.291512"
"2035","San Giacomo Vercellese","30.58","6.35","19.02","25.12","Vercelli","VC","Piemonte","45.497438","8.326470"
"2038","Cellio","15.85","7.32","13.45","10.91","Vercelli","VC","Piemonte","45.752725","8.311688"
"2041","Cervatto","20.2","20.83","0","0","Vercelli","VC","Piemonte","45.882685","8.163191"
"2042","Cigliano","11.84","10.95","14.91","15.7","Vercelli","VC","Piemonte","45.309092","8.019655"
"2043","Civiasco","7.56","18.94","23.03","19.72","Vercelli","VC","Piemonte","45.807821","8.294484"
"2045","Collobiano","0","0","31.75","0","Vercelli","VC","Piemonte","45.396842","8.348516"
"2047","Costanzana","16.28","20.08","21.63","28.53","Vercelli","VC","Piemonte","45.238636","8.368303"
"2048","Cravagliana","7.77","23.62","11.88","11.9","Vercelli","VC","Piemonte","45.847717","8.202108"
"2049","Crescentino","7.91","12.62","9.65","13.01","Vercelli","VC","Piemonte","45.191914","8.102800"
"2052","Crova","21.63","19.23","37.41","17.9","Vercelli","VC","Piemonte","45.329645","8.213116"
"2054","Desana","15.96","15.85","13.86","20.31","Vercelli","VC","Piemonte","45.271504","8.360807"
"2057","Fobello","19.61","20.15","5.13","25.97","Vercelli","VC","Piemonte","45.890443","8.155890"
"2058","Fontanetto Po","17.49","15.2","18.12","21.82","Vercelli","VC","Piemonte","45.194158","8.192960"
"2059","Formigliana","13.31","13.81","9.92","9.92","Vercelli","VC","Piemonte","45.429899","8.287381"
"2061","Gattinara","10.43","15.41","10.78","13.34","Vercelli","VC","Piemonte","45.613953","8.371517"
"2062","Ghislarengo","14.32","12.28","11.29","17.09","Vercelli","VC","Piemonte","45.528811","8.386312"
"2065","Greggio","11.02","5.58","19.61","22.35","Vercelli","VC","Piemonte","45.453203","8.385004"
"2066","Guardabosone","8.94","8.78","5.85","17.86","Vercelli","VC","Piemonte","45.701431","8.249780"
"2067","Lamporo","16.64","18.6","9.38","20.83","Vercelli","VC","Piemonte","45.230372","8.097509"
"2068","Lenta","10.35","2.31","17.47","13.01","Vercelli","VC","Piemonte","45.556006","8.384258"
"2070","Lignana","12.4","10.98","7.43","5.47","Vercelli","VC","Piemonte","45.286051","8.346566"
"2071","Livorno Ferraris","9.3","11.34","12.36","10.96","Vercelli","VC","Piemonte","45.281729","8.084918"
"2072","Lozzolo","8.38","12.06","8.48","15.76","Vercelli","VC","Piemonte","45.621801","8.325716"
"2078","Mollia","10.15","10.42","10.64","10.58","Vercelli","VC","Piemonte","45.816181","8.030199"
"2079","Moncrivello","20.96","17.62","20.56","18.49","Vercelli","VC","Piemonte","45.330485","7.997901"
"2082","Motta de' Conti","11.32","16.46","15.53","19.79","Vercelli","VC","Piemonte","45.183296","8.525929"
"2088","Olcenengo","13.93","13.76","12.41","16.29","Vercelli","VC","Piemonte","45.361985","8.311026"
"2089","Oldenico","15.53","19.69","16.26","34.41","Vercelli","VC","Piemonte","45.402633","8.378970"
"2090","Palazzolo Vercellese","10.5","16.41","11.54","14.81","Vercelli","VC","Piemonte","45.186193","8.231104"
"2091","Pertengo","15.08","15.02","21.64","9.66","Vercelli","VC","Piemonte","45.236156","8.415652"
"2093","Pezzana","12.63","9.8","12.18","9.86","Vercelli","VC","Piemonte","45.262910","8.489019"
"2096","Pila","14.08","14.18","21.28","7.12","Vercelli","VC","Piemonte","45.683337","7.309335"
"2097","Piode","29.2","9.8","19.95","5.14","Vercelli","VC","Piemonte","45.770619","8.052755"
"2102","Postua","6.96","22.71","14.16","12.28","Vercelli","VC","Piemonte","45.709924","8.228841"
"2104","Prarolo","12.88","11.32","14.13","15.25","Vercelli","VC","Piemonte","45.281829","8.477752"
"2107","Quarona","12.41","10.54","11.1","10.25","Vercelli","VC","Piemonte","45.761701","8.268579"
"2108","Quinto Vercellese","9.96","7.57","13","10.44","Vercelli","VC","Piemonte","45.380900","8.359488"
"2110","Rassa","0","27.78","0","0","Vercelli","VC","Piemonte","45.768150","8.013019"
"2111","Rima San Giuseppe","16.39","33.33","34.78","17.54","Vercelli","VC","Piemonte","45.885416","7.999246"
"2112","Rimasco","43.86","46.08","19.05","29.27","Vercelli","VC","Piemonte","45.859136","8.062567"
"2113","Rimella","15.04","7.49","7.55","22.39","Vercelli","VC","Piemonte","45.907686","8.182192"
"2114","Riva Valdobbia","15.18","11.49","19.16","3.77","Vercelli","VC","Piemonte","45.832801","7.954301"
"2115","Rive","8.31","19.11","8.7","15.33","Vercelli","VC","Piemonte","45.211953","8.417782"
"2116","Roasio","10.85","13.06","7.21","15.87","Vercelli","VC","Piemonte","45.607550","8.284365"
"2118","Ronsecco","17.04","27.49","19.06","28.17","Vercelli","VC","Piemonte","45.251085","8.284338"
"2121","Rossa","27.55","11.08","0","27.55","Vercelli","VC","Piemonte","45.808459","9.360598"
"2122","Rovasenda","15.08","14.22","22.69","8.33","Vercelli","VC","Piemonte","45.539016","8.314658"
"2123","Sabbia","17.54","34.48","51.72","0","Vercelli","VC","Piemonte","45.859192","8.234977"
"2126","Salasco","17.35","4.48","8.93","27.4","Vercelli","VC","Piemonte","45.325432","8.265021"
"2127","Sali Vercellese","0","8.2","17.39","37.56","Vercelli","VC","Piemonte","45.309891","8.329490"
"2128","Saluggia","17.7","19.39","18.82","20.09","Vercelli","VC","Piemonte","45.235391","8.010583"
"2131","San Germano Vercellese","13.08","16.95","17.54","16.29","Vercelli","VC","Piemonte","45.349920","8.247088"
"2133","Santhià","13.59","11.86","11.05","12.16","Vercelli","VC","Piemonte","45.366905","8.171389"
"2134","Scopa","17.97","12.97","10.01","16.95","Vercelli","VC","Piemonte","45.792931","8.113142"
"2135","Scopello","7.66","20.67","10.54","19.2","Vercelli","VC","Piemonte","45.773238","8.093760"
"2137","Serravalle Sesia","9.22","13.69","14.27","13.93","Vercelli","VC","Piemonte","45.678473","8.312526"
"2142","Stroppiana","12.87","15.35","17.09","13.18","Vercelli","VC","Piemonte","45.231529","8.454722"
"2147","Tricerro","9.76","11.03","15.18","8.39","Vercelli","VC","Piemonte","45.233324","8.324093"
"2148","Trino","14.78","17.52","12.43","15.94","Vercelli","VC","Piemonte","45.194308","8.296610"
"2150","Tronzano Vercellese","13.8","14.73","12.81","16.89","Vercelli","VC","Piemonte","45.340822","8.176934"
"2152","Valduggia","11.08","15.99","15.77","18.07","Vercelli","VC","Piemonte","45.721754","8.321532"
"2156","Varallo","15.73","14.1","17.71","14.09","Vercelli","VC","Piemonte","45.812641","8.261661"
"2158","Vercelli","12.92","12.35","12.13","13.98","Vercelli","VC","Piemonte","45.320227","8.418574"
"2163","Villarboit","13.13","8.84","8.79","15.68","Vercelli","VC","Piemonte","45.437703","8.335111"
"2164","Villata","11.32","17.06","14.53","13.99","Vercelli","VC","Piemonte","45.384722","8.433696"
"2166","Vocca","11.87","5.81","11.59","17.86","Vercelli","VC","Piemonte","45.832740","8.197719"
"3001","Agrate Conturbia","9.62","7.05","12.18","12.27","Novara","NO","Piemonte","0.000000","0.000000"
"3002","Ameno","22.88","26.6","22.19","18.11","Novara","NO","Piemonte","45.787590","8.435692"
"3006","Armeno","11.43","15.64","7.77","12.66","Novara","NO","Piemonte","45.822518","8.439674"
"3008","Arona","12.1","12.72","12.88","14.89","Novara","NO","Piemonte","45.758616","8.558182"
"3012","Barengo","9.52","16.78","15.8","18.65","Novara","NO","Piemonte","45.574652","8.511004"
"3016","Bellinzago Novarese","9.24","9.56","10.66","7.47","Novara","NO","Piemonte","45.568640","8.642256"
"3018","Biandrate","12.28","17.52","12.23","6.91","Novara","NO","Piemonte","45.448275","8.464447"
"3019","Boca","10.24","9.39","12.7","13.85","Novara","NO","Piemonte","45.679123","8.408517"
"3021","Bogogno","17.34","9.87","11.49","10.05","Novara","NO","Piemonte","45.663723","8.537451"
"3022","Bolzano Novarese","11.82","8.48","8.43","6.71","Novara","NO","Piemonte","45.762773","8.445391"
"3023","Borgolavezzaro","10.5","19.65","15.49","15.1","Novara","NO","Piemonte","45.318405","8.699548"
"3024","Borgomanero","8.36","10.62","9.1","10.67","Novara","NO","Piemonte","45.698944","8.462454"
"3025","Borgo Ticino","6.52","9.02","6.24","8.61","Novara","NO","Piemonte","45.685520","8.604787"
"3026","Briga Novarese","8.98","11.38","9.47","13.11","Novara","NO","Piemonte","45.737419","8.450379"
"3027","Briona","9.8","14.11","11.79","11.93","Novara","NO","Piemonte","45.541214","8.481561"
"3030","Caltignaga","10.08","8.9","11.68","16.87","Novara","NO","Piemonte","45.518355","8.589981"
"3032","Cameri","8.8","9.35","8.9","10.14","Novara","NO","Piemonte","45.498828","8.661543"
"3036","Carpignano Sesia","14.1","16.53","14.26","17.9","Novara","NO","Piemonte","45.532912","8.416450"
"3037","Casalbeltrame","16.28","14.33","18.53","17.64","Novara","NO","Piemonte","45.437458","8.467801"
"3039","Casaleggio Novara","8.56","16.16","9.7","15.09","Novara","NO","Piemonte","45.485009","8.493093"
"3040","Casalino","13.25","10.88","14.81","11","Novara","NO","Piemonte","45.357475","8.526686"
"3041","Casalvolone","9.24","15.07","6.97","9.17","Novara","NO","Piemonte","45.399525","8.464617"
"3042","Castellazzo Novarese","2.98","5.87","14.68","14.9","Novara","NO","Piemonte","45.513811","8.487598"
"3043","Castelletto sopra Ticino","9.24","8","10.09","9.37","Novara","NO","Piemonte","45.713090","8.644570"
"3044","Cavaglietto","24.63","7.63","23.59","15.83","Novara","NO","Piemonte","45.604174","8.504231"
"3045","Cavaglio d'Agogna","12.91","11.39","14.14","15.32","Novara","NO","Piemonte","45.610255","8.483220"
"3047","Cavallirio","9.84","6.77","12.71","8.97","Novara","NO","Piemonte","45.662689","8.395070"
"3049","Cerano","10.06","10.69","12.1","11.6","Novara","NO","Piemonte","45.410273","8.776460"
"3051","Colazza","15.98","13.87","9.07","11.12","Novara","NO","Piemonte","45.788205","8.496021"
"3052","Comignago","11.43","4.88","8.05","11.94","Novara","NO","Piemonte","45.714530","8.564114"
"3055","Cressa","11.26","11.12","13.58","10.56","Novara","NO","Piemonte","45.650006","8.510396"
"3058","Cureggio","6.78","7.53","15.54","9.52","Novara","NO","Piemonte","45.676270","8.463174"
"3060","Divignano","9.98","10.73","10.33","7.79","Novara","NO","Piemonte","45.658144","8.603538"
"3062","Dormelletto","17.93","16.97","11.97","17.31","Novara","NO","Piemonte","45.732904","8.575243"
"3065","Fara Novarese","12.93","11.67","15.76","10.37","Novara","NO","Piemonte","45.553646","8.460479"
"3066","Fontaneto d'Agogna","11.54","10.85","10.19","12.45","Novara","NO","Piemonte","45.640271","8.483770"
"3068","Galliate","9.08","11.1","9.18","9.88","Novara","NO","Piemonte","45.478422","8.693289"
"3069","Garbagna Novarese","4.99","13.48","5.65","10.51","Novara","NO","Piemonte","45.390727","8.657289"
"3070","Gargallo","12.38","10.79","13.04","12.56","Novara","NO","Piemonte","45.723838","8.426774"
"3071","Gattico","10.35","10.59","11.14","12.11","Novara","NO","Piemonte","45.709929","8.518929"
"3073","Ghemme","13.02","13.1","14.55","11.94","Novara","NO","Piemonte","45.595871","8.422861"
"3076","Gozzano","10.97","11.32","14.14","13.01","Novara","NO","Piemonte","45.746784","8.441955"
"3077","Granozzo con Monticello","14.55","7.01","9.91","9.98","Novara","NO","Piemonte","0.000000","0.000000"
"3079","Grignasco","11.75","15.81","12.27","11.49","Novara","NO","Piemonte","45.681310","8.346532"
"3082","Invorio","9.16","10.34","10.99","11.23","Novara","NO","Piemonte","45.755438","8.487088"
"3083","Landiona","12.52","12.27","8.77","10.61","Novara","NO","Piemonte","45.496188","8.422878"
"3084","Lesa","10.11","14.95","15","15.13","Novara","NO","Piemonte","45.824135","8.560168"
"3088","Maggiora","13.36","11.18","12.4","7.68","Novara","NO","Piemonte","45.686217","8.419272"
"3090","Mandello Vitta","16.95","12.68","17.02","12.88","Novara","NO","Piemonte","45.494967","8.459341"
"3091","Marano Ticino","12.23","3.81","7.48","9.18","Novara","NO","Piemonte","45.631618","8.631838"
"3093","Massino Visconti","14.71","15.95","17.3","18.23","Novara","NO","Piemonte","45.822133","8.538878"
"3095","Meina","11.49","14.82","10.86","14.87","Novara","NO","Piemonte","45.790436","8.539449"
"3097","Mezzomerico","5.66","11.35","10.65","4.06","Novara","NO","Piemonte","45.620827","8.603825"
